1335S	¿La ilusión? Eso cuesta caro. A mí me costó vivir más de lo debido.	# Juan Rulfo
1336A	Los negadores no son críticos. El odio no es inteligencia. Insultar no es discutir.	# Victor Hugo
1337F	Lo que me figuro es que si el doctor no habla de ello, es porque tiene miedo.	# Charles Dickens
1338A	Santerre había ordenado investigar en el Temple y había cambiado la guardia, con gran enojo de Lorin, que protestaba por la ofensa que se hacía a su batallón.	# Alexandre Dumas
1339F	Estaba ciego de angustia, loco de terror, pálido y verde en medio de la masa.	# José Revueltas
1340L	—¡Cuánto me consuelan tus palabras! ¿He de besarte ahora? ¿Ha llegado el momento?	# Charles Dickens
1341LH	Sin embargo, Lorin, que conocía su naturaleza alegre y expansiva, al verle meditabundo y solitario, sospechaba que Cupido andaba por medio.	# Alexandre Dumas
1342A	Devorado por la duda y la ansiedad llenaba de imprecaciones a Dixmer; le amenazaba y saboreaba su odio por este hombre, cuya cobarde venganza se ocultaba bajo un rostro de fidelidad a la causa real.	# Alexandre Dumas
1343FL	El instinto social de los hombres no se basa en el amor a la sociedad, sino en el miedo a la soledad.	# Arthur Schopenhaue
1344H	Con la alegría de la ganancia, algunos jugadores repartían propinas sin mirar lo que daban.	# Fiodor Dostoievski
1345A	¡Bastante jaleo he tenido ya con todos vosotros! ¡Ahora se acabó! Por mi pane podéis reventar todos... La única que me da lástima es tu madre...	# Fiodor Dostoievski
1346F	El mirar esa esquina te recordó algo, algo desagradable; y sentiste un sudor helado que no llegó a tocarte la piel.	# Juan Manuel Torres Moreno
1347S	La mayor desgracia de la juventud actual es ya no pertenecer a ella.	# Salvador Dalí
1348A	¡Usted me desprecia! ¡Si fuera V. hombre, juro que habíamos de andar á cuchilladas!	# Pedro A de Alarcon
1349L	Toco tu boca. Con uno de mis dedos toco el borde de tu boca. La toco como si la estuviera dibujando con mi mano, como si fuera la primera vez que tu boca se entreabriera.	# Julio Cortazar
1350AF	Las espadas de los coraceros se hartan de sangre y de exterminio.	# Pedro A de Alarcon
1351S	Desechad tristezas y melancolías. La vida es amable, tiene pocos días y tan sólo ahora la hemos de gozar.	# Federico García Lorca
1352L	Creo que no te quiero. Creo que sólo quiero la imposibilidad tan obvia que es quererte.	# Julio Cortazar
1353F	El miedo al dolor, incluso a lo infinitamente pequeño en el dolor no puede acabar de otro modo que en una religión del amor.	# Nietzsche
1354L	Vio que fijaba en él una mirada inquieta y llena de una solicitud dolorosa, y al advertir que aquellos ojos expresaban amor, su odio se desvaneció como un fantasma.	# Fiodor Dostoievski
1355LA	Se casaron sin haber tenido ocasión de conocerse en profundidad y ella comenzó a odiarlo desde su primera noche de bodas.	# Isabel Allende
1356L	Está bien, cuéntame ése del hombre que perdió la cabeza por amor.	# Isabel Allende
1357F	Un gran sudario blanco cubría el cadáver, dibujando algunas de sus sinuosidades. El sudario estaba casi completamente comido por un extremo, y dejaba pasar un pie de la muerta.	# Alexandre Dumas
1358H	El que sabe corresponder a un favor recibido es un amigo que no tiene precio.	# Sófocles
1359A	Después de dejarte, empecé a vagar en la oscuridad, luchando conmigo mismo. De pronto, sentí un odio intolerable hacia ti.	# Fiodor Dostoievski
1360F	Sólo hay dos palancas que muevan a los hombres: el miedo y el interés.	# Napoleón
1361H	María saltaba de alegría y no se cansaba de decir que era un día magnífico.	# Albert Camus
1362F	La razón de que todos seamos tan amigos de pensar bien de los demás, es que todos tememos por nosotros mismos.	# Oscar Wilde
1363L	Ella me quiso, a veces yo también la quería.	# Pablo Neruda
1364H	Lo repito, yo nunca lo había visto con una excitación tal. Sin embargo su rostro estaba alegre y radiante de luz.	# Fiodor Dostoievski
1365F	El príncipe me contó luego que yo estaba tan pálido, que él «había tenido miedo».	# Fiodor Dostoievski
1366H	Pero lo que para mí importa sobre todo, es la felicidad de él; que comprenda por fin y que vea quiénes le tienen verdadero cariño.	# Fiodor Dostoievski
1367F	Un frío horrible invadió la estancia, e instantáneamente Gil y Elena quedaron helados, petrificados, inmóviles en aquella religiosa actitud, de rodillas, cogidos de las manos, con los ojos alzados al cielo, como dos magníficas estatuas sepulcrales.	# Pedro A de Alarcon
1368LS	María vino a buscarme por la tarde y me preguntó si quería casarme con ella. Dije que me era indiferente y que podríamos hacerlo si lo quería.	# Albert Camus
1369S	Ninguna imaginación humana podría concebir panorama más lamentablemente desolado.	# Edgar Allan Poe
1370S	El sufrimiento es el medio por el cual existimos, porque es el único gracias al cual tenemos conciencia de existir.	# Oscar Wilde
1371S	Sentí ese doloroso deseo de volver que nos oprime cuando hemos dejado en nuestra casa a un enfermo querido y presentimos una agravación del mal.	# Guy de Maupassant
1372A	De todas las damiselas que había temido encontrar en el mundo, la más terrible, la más odiosa para un hombre de mi temple..... (perdóneme la franqueza), ¡es usted!	# Pedro A de Alarcon
1373L	Por otra parte, ella ha enamorado a tantos que no tendría nada de asombroso que también le hubiera seducido a él.	# Alexandre Dumas
1374LS	¿Qué haré ahora con mis labios sin su boca para llenarlos? ¿Qué haré de mis adoloridos labios?	# Juan Rulfo
1375S	Maurice replicó que estaba enfermo y sin alegría, y se quedaba en la cama.	# Alexandre Dumas
1376A	La rabia es muy perjudicial para todo el mundo, pero sobre todo para el hombre que la experimenta.	# Leon Tolstoi
1377H	Cuando uno es feliz, todavía hay mucho que hacer: consolar a los demás.	# Jules Renard
1378A	Sin justicia, sólo hay divisiones, víctimas y opresores.	# Napoleón
1379LS	La peor forma de extrañar a alguien es estar sentado a su lado y saber que nunca lo podrás tener.	# Gabriel García Márquez
1380L	Se considera las pasiones la fuente de todo mal humano, pero se olvida que también lo son de todo placer.	# Denis Diderot
1381A	Los hombres ofenden antes al que aman que al que temen.	# Maquiavelo
1382H	He pasado malos ratos, pero ahora ha vuelto la primavera y soy casi feliz... Además, mis flores van muy bien.	# Oscar Wilde
1383L	También el amor se aprende.	# Gabriel García Márquez
1384L	El amor no tiene nada que ver con la ordinariez y los modales vulgares.	# Camilo José Cela
1385F	Finalmente se desplomó pesadamente sobre cubierta; mientras me esforzaba por levantarle, tuve la impresión de que había muerto.	# Edgar Allan Poe
1386S	No soy más que un dolor cubierto de piel.	# John Steinbeck
1387L	El amor es mejor que la riqueza —exclamó—, y la sirenita me ama.	# Oscar Wilde
1388A	La vida es horrible.	# Cleóbulo de Lindos
1389F	Turba mi soledad; le temo, porque la soledad me acongoja.	# Guy de Maupassant
1390LS	Alicia se quedó mirando por donde huía, casi a punto de romper a llorar, tal era la pena que le había causado perder tan súbitamente a un compañero de viaje tan amoroso.	# Lewis Carrol
1391F	— No creas Alpietro — dijo — que sólo en las cruces se puede morir desangrado.	# Juan Manuel Torres Moreno
1392LA	Y todavía en la luna de miel, le pesqué con una de mis doncellas, una muchacha muy bonita y muy decente.	# Oscar Wilde
1393F	¡Cómo habría despertado el terror que solía sobrevenirme a veces, enviando la sangre silbante y hormigueante por mis venas, hasta que el rocío frío del miedo aparecía en gruesas gotas sobre mi piel y las rodillas se entrechocaban por el espanto!	# Charles Dickens
1394H	La idea de que iban a bautizar le llenó el corazón de una ternura súbita.	# Guy de Maupassant
1395F	Sentí que la locura brotaba de mi interior. Sentí miedo de mí mismo.	# Charles Dickens
1396F	Un hombre que cree en los fantasmas y se imagina ver un espectro en la noche debe de experimentar el miedo en todo su espantoso horror.	# Guy de Maupassant
1397H	Los mejores médicos del mundo son: el doctor dieta, el doctor reposo y el doctor alegría.	# Jonathan Swift
1398A	Ustedes los abogados tienen esa ventaja; pueden llevarse su patrimonio a todas partes, mientras no les rompan el hocico.	# Juan Rulfo
1399S	Ver a este hombre de rostro duro, este hombre de corazón de bronce, este inexorable guardián de la reina, alejarse con lágrimas en los ojos, mitad de alegría, mitad de dolor, pensando que su mujer va a ver a su hija y que él no la verá. Esto entristece.	# Alexandre Dumas
1400H	El placer es felicidad de los locos, la felicidad es placer de los sabios.	# Jules d'Aurevilly
1401F	Y, en nombre de ese miedo, somos capaces de hacer cualquier cosa.	# Paulo Coelho
1402L	No te enamores nunca, porque duele; duele aquí donde la gente dice que tenemos el corazón.	# Juan Rulfo
1403S	Lo único que llega con seguridad es la muerte.	# Gabriel García Márquez
1404A	Sentían como ganas de matarla o de tirarla del coche en la nieve, a ella, su vaso, su canasto y sus provisiones.	# Guy de Maupassant
1405HS	La única manera de ser feliz es que te guste sufrir.	# Woody Allen
1406L	¡Házle ver y sentir tu amor y haz que el fuego de este amor funda su alma!	# Selma Lagerlöf
1407F	De lo que tengo miedo es de tu miedo.	# William Shakespeare
1408S	Mis cuentos no contribuyeron a su felicidad, sólo le llenaron la cabeza de ideas románticas.	# Isabel Allende
1409F	Sus ojos estaban fijos en los míos. No sé por qué, pero me acobardaban y asustaban; y gemí ante ellos.	# Charles Dickens
1410A	Damos la vida sólo a lo que odiamos.	# Rosario Castellanos
1411A	Cualquier escolar puede amar como un loco. Pero odiar amigo mío, odiar es un arte.	# Ogden Nash
1412H	Hay cosas que sentimos en la piel, otras que vemos con los ojos, otras que nomás nos laten en el corazón.	# Carlos Fuentes
1413S	Toda ciencia viene del dolor.	# Stefan Zweig
1414H	Llevaba pantalones azules y camisa blanca de manga corta. Pero se había puesto sombrero de paja, lo que hizo reír a María.	# Albert Camus
1415S	Qué confuso es todo, qué difícil es vivir y comprender.	# Ernesto Sabato
1416L	Entre las flores te fuiste. Entre las flores me quedo.	# Miguel Hernández
1417H	Para ser dichosa basta con tener buena salud y mala memoria.	# Ingrid Bergman
1418H	La alegría de ver y entender es el más perfecto don de la naturaleza.	# Albert Einstein
1419A	Y fueron clamores de furia, puños alzados, juramentos hechos con las palmas en alto, escudos arrojados a las paredes, cuando supimos del rapto de Elena de Esparta.	# Alejo Carpentier
1420H	La amistad duplica las alegrías y divide las angustias por la mitad.	# Sir Francis Bacon
1421S	Es una lástima que no estuvieras conmigo.	# Oscar Wilde
1422SF	El documento del que hablaba Kraft, la carta de aquella mujer a Andronikov, carta que ella teme tanto, que puede destrozar su felicidad y sumirla en la miseria.	# Fiodor Dostoievski
1423H	Por un momento quise aturdirme, dejar que mi corazón y mi pensamiento permanecieran indiferentes al espectáculo que tenía ante los ojos y tomar parte en aquella alegría que parecía ser uno de los manjares de la cena.	# Alexandre Dumas
1424F	Una mujer que no le teme a los hombres los asusta, me dijo un joven.	# Simone de Beauvoir
1425H	En la primavera de la vida, hasta las espinas florecen y hasta las penas tienen un sabor de felicidad.	# Ignacio Manuel Altamirano
1426SH	El sufrimiento y el dolor van necesariamente unidos a un gran corazón y a una elevada inteligencia.	# Fiodor Dostoievski
1427LS	Amor mío te esperaré diez años, veinte si es necesario, tu voluntad será la mía.	# Guillaume Apollinaire
1428LH	Mi corazón retembló de amor y de alegría.	# Pedro A de Alarcon
1429H	La prudencia es la base de la felicidad.	# Sófocles
1430L	El corazón tiene sus razones, que la razón no entiende.	# Blaise Pascal
1431FS	Y mi madre sola, en medio de los cirios; su cara pálida y sus dientes blancos asomándose apenitas entre sus labios morados, endurecidos por la amoratada muerte.	# Juan Rulfo
1432F	Me asusta la horrible sensa­ción del terror incomprensible.	# Guy de Maupassant
1433L	¿Qué culpa tiene de que todos se enamoren de ella y la sigan como sombras?	# Leon Tolstoi
1434A	¡Qué me importaban la muerte de los otros, el amor de una madre!	# Albert Camus
1435AS	Nada que un hombre haga lo envilece más que el permitirse caer tan bajo como para odiar a alguien.	# Martin Luther King
1436LFA	La historia de una doncella enamorada de un bandolero, un verdadero chacal que resolvía a balazos hasta los menores contratiempos, sembrando la región de viudas y huérfanos.	# Isabel Allende
1437F	El miedo real es algo así como una reminiscencia de los terrores fantásticos del pasado.	# Guy de Maupassant
1438H	Y esto, porque yo entonces era feliz; porque volver a la vida era para mí volver a la felicidad; porque aquella muerte yo no la había llamado ni la había elegido.	# Alexandre Dumas
1439S	Es cierto, y quisiera no habértelo dicho nunca —murmuró ella llorando, y se abrazó a sus rodillas.	# Oscar Wilde
1440L	Ebrio de amor, Maximiliano la miraba en silencio; era muy hermosa, pero su palidez había aumentado, sus ojos brillaban con un fuego más ardiente que de costumbre.	# Alexandre Dumas
1441S	Es muy triste que haya tan poca información inútil en estos días.	# Oscar Wilde
1442L	No! —respondió el niño—. Estas son las heridas del Amor.	# Oscar Wilde
1443F	La razón por la que todos pensamos tan bien de los demás es porque tenemos miedo de nosotros mismos. La base del optimismo es puro terror.	# Oscar Wilde
1444L	Sin embargo, tu amor fue siempre conmigo a todas partes, y siempre fue poderoso, y nada prevaleció contra él, a pesar de que contemplé el mal y contemplé el bien.	# Oscar Wilde
1445A	¿Cómo podré matarlo si está fuera de mi alcance? ¿Envenenándolo?	# Guy de Maupassant
1446L	La memoria siempre obedece al corazón.	# Antoine de Rivarol
1447H	—Perfectamente. No sabéis cuánto me contenta eso.	# Charles Dickens
1448H	Geneviève había recobrado su serenidad; encontrándose feliz, se hizo dueña de sí misma; es decir, calma y fría, aunque afectuosa.	# Alexandre Dumas
1449A	Ha sido un arrebato de ira, un ataque de tremenda cólera en un pequeño ser...	# Fiodor Dostoievski
